plan_amount_inr,tenure_days,risk_tier,collateral_type,locked_token,price_inr,stress_drop_pct,fees_buffer_pct,outstanding_debt_inr,required_collateral_inr
80964.37166608221,180,MEDIUM,volatile,2.791116193650496,35941.82723398597,0.2,0.04206343265219927,57443.42519005833,149649.23209213
197510.8859804641,60,LOW,volatile,5.032418522188495,23371.484083221032,0.2,0.02152665540245286,201166.23662262462,366958.3444232288
144614.18723427385,120,LOW,stable,1368.7424139424377,80.44552044637392,0.02,0.058726586187890256,116851.41090824036,180340.66379317746
165262.77528530263,30,HIGH,stable,1426.527174697523,88.61852194780904,0.02,0.042577076193317784,121176.01203996714,429712.014753045
188690.14529071754,180,LOW,volatile,9.363917374434623,21309.61332390923,0.2,0.02728857212033599,132249.40201262495,242604.1059952103
8876.11447949215,90,LOW,volatile,0.13533106867434055,29845.243083915506,0.2,0.03987777643660531,8113.029883375521,15065.284777300481
155109.54896329905,90,MEDIUM,volatile,8.067359153997263,44422.48376711478,0.2,0.03476147260620537,142288.06449787476,368085.51788526896
77882.94063620259,60,MEDIUM,volatile,5.9450718636919495,34397.69674345717,0.2,0.036779893556884054,81638.75607188995,211603.5520758262
173945.92756685617,180,HIGH,volatile,25.24826837544219,25549.24163193615,0.2,0.039359483800548246,139332.98678993585,603404.421776568
175900.27533071337,90,LOW,volatile,1.7410219405317977,30553.340767965845,0.2,0.053097117986635814,125994.52094087163,236936.54800881917
165895.07563003583,30,HIGH,volatile,23.032366562827324,28158.234897581955,0.2,0.029628896675335747,161380.04610149597,692339.8283870755
156060.9165449059,90,LOW,volatile,6.840418795193013,15940.31295569758,0.2,0.04642056798218036,125879.31034829319,235219.10612833235
159062.28409036162,90,MEDIUM,stable,1145.1355986123517,91.25630672686044,0.02,0.04876334109975041,129751.98265058105,277712.4955896739
60013.9476435999,120,MEDIUM,stable,1589.0328070641629,72.7416356317136,0.02,0.059207616123438375,61076.61573025562,132026.15622149254
81899.11301915177,90,LOW,volatile,1.3514810107442297,31026.82926967777,0.2,0.03256010468801994,73822.18948198325,136117.58517824192
23895.92324990913,60,LOW,volatile,2.126383487058532,17127.310692993735,0.2,0.02801728566550904,20075.499839672808,36853.501524212144
166287.71285046122,30,LOW,volatile,8.274435157080305,38708.9183844655,0.2,0.05739541357022082,171724.52250885437,324251.2901757121
129555.28868910707,180,HIGH,stable,2955.952272105311,87.58506997963461,0.02,0.05804287149022962,102718.15763570626,369660.5933981929
122930.62630820708,30,MEDIUM,stable,1487.3630314606655,72.81325560380154,0.02,0.05112557509664804,86975.54102056484,186575.95015221086
49969.52978220301,60,HIGH,volatile,6.355875168739723,26499.51168417993,0.2,0.035487406012247466,39016.526120435155,168338.00593357708
123392.18072626642,30,HIGH,stable,3000.0971619550005,89.14296085001386,0.02,0.05886472134375825,88280.2062069711,317948.28552895907
91455.79331104965,60,MEDIUM,volatile,1.041199115078932,44207.61533344998,0.2,0.04333910125124561,77070.85521290355,201027.59202623917
199058.49252645773,30,MEDIUM,stable,2821.15626043206,83.78722810168513,0.02,0.028738119246922586,197241.74448618057,414102.24746876623
172750.58627475012,60,LOW,volatile,10.35333797062882,19171.74964306376,0.2,0.053023642787288355,179887.40546747678,338260.16249449353
105670.59349940487,180,LOW,volatile,5.345483625776318,33651.06093959356,0.2,0.039268709363325674,99870.57998797276,185343.51565619148
161882.65789243637,60,HIGH,stable,6705.749645018361,85.49482230599057,0.02,0.022305685741057953,165790.54058184125,576491.8784996597
33736.49517080932,180,MEDIUM,stable,574.4640496276406,73.19226259253718,0.02,0.05112371339595319,28439.40023265361,61006.79179449102
21178.699326193706,120,LOW,stable,93.03807639380432,84.74863805598932,0.02,0.052661469528593866,17068.937121007686,26192.14640392291
126499.50913539743,180,MEDIUM,stable,1838.850849116587,83.4912183049475,0.02,0.054229928274180286,95377.95189351086,205204.67629313096
145630.37975983965,120,MEDIUM,stable,1932.1673604204009,84.9131092148699,0.02,0.02650495317348152,127471.47209429262,267041.01529205433
11558.231424574113,180,HIGH,volatile,0.8257807648398243,28500.88631152296,0.2,0.03345219408121919,9413.35099535791,40534.36766587192
40991.70688836626,90,MEDIUM,stable,877.8129312212859,80.27944378088462,0.02,0.051663840733074104,30237.04863206161,64896.348360870725
107916.32740757227,180,LOW,volatile,9.619629566108392,23672.75161540815,0.2,0.05046492988680942,110740.52663749439,207730.42776764982
13500.503318176134,30,LOW,stable,122.78689030090953,71.49949611745195,0.02,0.0554332882033057,10034.874598424993,15438.980603678598
85386.51442045624,180,LOW,volatile,3.882312770241811,40852.7085684245,0.2,0.041910434041702874,81877.87958383009,152338.24474214765
96933.8761122019,30,MEDIUM,volatile,2.6396697511040013,28824.304245172734,0.2,0.03242843421358253,70163.28646499809,181096.42996084256
184440.13669553015,30,HIGH,volatile,6.484520491029319,40647.74581154989,0.2,0.03642219660795975,163135.59731578126,704488.9754790565
63819.62278278026,120,MEDIUM,volatile,2.716787611490519,44872.549175611355,0.2,0.03175738094097064,59746.71101059722,154110.27518032707
34565.02621357185,60,LOW,stable,334.27239896386334,80.1798457718904,0.02,0.04569522154551864,27032.860026320734,41207.190312292216
2494.1434850759106,30,LOW,volatile,0.06839349030678893,42854.82551390501,0.2,0.039790099432851445,1811.9388168896307,3364.350076035558
25200.013102686044,180,MEDIUM,stable,199.33743944532296,72.98299983411106,0.02,0.04268861488219687,22873.487695183816,48673.31673962487
150422.3337654104,90,HIGH,volatile,15.604477277907812,24293.559452604935,0.2,0.046896900255758094,137037.36549251896,597766.6381388895
89539.45461076318,90,LOW,volatile,3.1172608701943774,34767.22607354389,0.2,0.029566774334811863,72454.77820777403,133208.98622236092
40546.28350457648,60,LOW,volatile,1.8692109930909349,22140.455268047976,0.2,0.05578547379640868,33721.03323353315,63575.31615958972
186672.51117009137,120,MEDIUM,volatile,4.771252928436282,32752.95153584827,0.2,0.021872646056367472,133650.42777872368,341434.2907020245
157720.12536930613,60,LOW,volatile,3.613478518463073,41968.5454512566,0.2,0.029789474744723737,126732.22237068064,233049.12269345493
23758.573578619762,90,HIGH,volatile,1.6828277865404613,44208.43114100848,0.2,0.024980004404707507,23970.28305044522,102371.08677761428
54522.51362377655,30,LOW,stable,563.8748471319767,77.19512408977768,0.02,0.036450287150930155,41434.552076734035,62601.8271106431
170038.85502273287,60,LOW,stable,2213.0976015330552,72.58967451254809,0.02,0.05778877917306338,146882.6513908407,226488.0765253937
138793.9018916866,30,HIGH,stable,2938.9028351059574,94.85435598303418,0.02,0.053076622630196246,130034.50457251517,465769.71734903083
189163.4976382119,60,LOW,volatile,6.216248825903249,27597.203498582556,0.2,0.03973523538490306,185571.05400189964,344544.2205594458
16173.638175858408,60,LOW,volatile,0.2234165968524389,25694.961064592273,0.2,0.03608716965237809,11780.913778854967,21796.5243090224
155306.8333608273,120,LOW,stable,679.4148259923036,74.67600851980484,0.02,0.021572065928634587,140885.45135823794,209802.68455294942
16205.87175286933,180,LOW,volatile,0.7420253701963693,25368.828342522072,0.2,0.03961965931526253,14902.134665865467,27665.271722137895
67995.72520274436,90,LOW,stable,870.7410870968515,87.74549470653915,0.02,0.030185254375694515,52294.38865390685,78531.93597353713
150383.08486688987,180,LOW,volatile,9.401953535055148,18785.14384680128,0.2,0.020038294331623914,106891.8427123823,194703.16592554052
142490.98487627314,60,LOW,volatile,4.984438962066581,36557.747224181934,0.2,0.05380051366778184,141853.82424708744,266938.6301023572
1421.446804908424,90,LOW,volatile,0.058137397978562676,30331.877263393744,0.2,0.048895916599617326,1213.9503132941338,2273.7634403018624
41186.64363727032,120,MEDIUM,volatile,4.854828279684956,17453.384365135076,0.2,0.05758535259485996,29706.803467454643,78543.70054898557
155936.1616341587,30,MEDIUM,stable,4261.5220944155335,74.92642011500338,0.02,0.03872652695895493,140702.76549745147,298268.76518099604
26103.355010329593,90,LOW,stable,455.81493530696497,79.10190963239914,0.02,0.039870019520379274,21715.890992256893,32917.935845511085
65949.40228596047,180,LOW,volatile,0.518345098587335,37045.82298991569,0.2,0.04243375718615687,48015.81156414999,89380.89795207033
37594.011872368275,90,MEDIUM,volatile,3.278121430783772,18711.521443060446,0.2,0.05529114185161674,30093.590387425993,79393.74840590401
23179.452546718552,180,HIGH,stable,659.0840047019648,87.20510396519356,0.02,0.0282358706387408,18877.135062432713,66020.90954450885
167488.52331927928,120,HIGH,volatile,4.5532184221722645,41359.0154675979,0.2,0.022742277166257475,150943.46155359008,643234.414969484
13207.00722551518,30,LOW,volatile,0.3771678599948938,29004.742201512476,0.2,0.046564984281132565,11109.295190630464,20761.78454742256
107673.93971626188,90,LOW,volatile,2.153797166374531,23876.740767734864,0.2,0.04037387359446339,79403.85205858416,147517.3091866266
138841.431830139,60,LOW,volatile,4.264729462899185,30566.337444173165,0.2,0.043703941831143726,128062.81001671401,238677.96360074516
12460.45351222327,180,LOW,volatile,0.5122537853452467,26145.18922222356,0.2,0.05549249869585307,11900.72640031331,22430.584722432857
127051.9273589748,60,MEDIUM,stable,930.9765283685479,93.07541423630809,0.02,0.05625761349016627,111495.186283918,240342.12118345455
67479.03753298547,90,LOW,stable,656.5496175391629,72.40532388221638,0.02,0.03514212039828952,48731.52278980892,73533.60325201222
166875.49953104492,120,LOW,volatile,2.742593173749881,30902.097961506042,0.2,0.04754214217725423,122841.84084120051,229789.29482819373
159734.26482136323,180,LOW,volatile,12.607199171964739,24972.295333427202,0.2,0.03968553786829188,164626.29564010486,305642.10487472656
158987.10240611262,90,MEDIUM,volatile,5.608302497499252,19953.397260838723,0.2,0.04223411891657097,121828.29900615911,317434.02468447195
80334.03334824964,180,LOW,stable,860.9842078977923,76.45643724807869,0.02,0.05252000643658068,64879.62062921515,99543.87568843215
164687.08976033205,30,HIGH,stable,3478.9684090811834,79.62860937048119,0.02,0.031183812889033973,154909.5843907213,543334.203690747
126366.4187981941,180,LOW,volatile,5.6387344369092816,23235.78385561265,0.2,0.023660050935305058,123477.99403258097,225713.37439425205
76358.02949500333,60,HIGH,volatile,6.308640165483537,29620.771045721078,0.2,0.04728986324627943,77797.88400148849,339487.23040320334
17053.32113562827,120,LOW,stable,313.51333800711114,74.1563637167856,0.02,0.03221372849107827,14296.05514948665,21511.055960008303
14296.963623068788,90,HIGH,stable,532.6363163084828,78.66380801319458,0.02,0.03190863161912963,14973.241476745461,52554.48001078642
51028.92525323805,120,HIGH,volatile,1.1333510562212983,34529.124454040895,0.2,0.02500781233535135,37575.74544642849,160480.9693204738
60617.344256428805,30,HIGH,volatile,14.726959439656534,17082.502873779064,0.2,0.05806722466058703,59967.950017301126,264375.5101807942
185578.12999798168,90,HIGH,volatile,23.19136699745796,19296.312658346502,0.2,0.05336683511820682,147578.6238535361,647726.7830820817
199987.672719933,30,MEDIUM,volatile,5.045062460454203,32586.72308787402,0.2,0.04923753184758057,205583.69228381987,539265.3146999691
29591.09564258588,90,MEDIUM,volatile,2.2203808995347565,21764.56584025468,0.2,0.041732644361120314,29715.931847167027,77390.14065701034
188610.87975258133,90,MEDIUM,stable,1537.035101225796,79.15372126355844,0.02,0.021170533708502314,182348.00125070338,380017.15460787644
141601.46232536482,60,LOW,volatile,3.8368105199308267,44626.68750931692,0.2,0.05884223736369883,129043.0565035898,243993.28332948431
100223.02550493841,90,MEDIUM,volatile,2.935628130399477,36284.44192985689,0.2,0.027845490515301243,77678.82994304778,199604.58766366652
190982.64123043197,60,MEDIUM,volatile,4.661475448254362,24074.04652593085,0.2,0.048608878657630444,164564.7527533522,431410.1521281571
143024.9432819388,30,HIGH,volatile,22.01071414454891,15834.69280044041,0.2,0.04188018119545079,101858.79451137538,442186.08034109155
119137.24990169612,30,MEDIUM,volatile,3.0741327639837865,38853.1327829489,0.2,0.03124628634229583,112976.81172959383,291267.29384734086
42695.82603993049,60,LOW,volatile,1.6139454485768163,32317.133673570977,0.2,0.038261485597525444,31618.72459363716,58622.32851658702
49644.34642228718,120,MEDIUM,stable,993.4083246061786,85.21121407817813,0.02,0.04305888028438759,39238.935185651346,83527.59142509622
182388.84547718285,90,LOW,volatile,3.6420218544674388,30819.788141838202,0.2,0.0480835297654051,143315.20107113826,268225.53894228104
43792.71745772257,30,LOW,stable,330.43693610630777,94.05520284597546,0.02,0.04980453244096539,42732.14671990117,65394.17100216413
7428.896844636934,90,MEDIUM,stable,43.69831597266662,72.03184418326006,0.02,0.0213870533305458,6241.957729560373,13011.132270223456
53979.19247902461,90,LOW,volatile,1.5456715072500313,36959.72877890902,0.2,0.054841808807087056,47884.366346506635,90197.19930451832
96630.58820283406,60,LOW,volatile,3.27220901643378,40882.56532301694,0.2,0.048791929504384504,74697.038568464,139895.80572943357
77010.98738569947,30,LOW,volatile,1.1540697301338347,30615.005354841407,0.2,0.05129819278901669,62913.027962801345,118107.77250031773
187224.79672340117,60,LOW,volatile,2.4335859474211747,43827.00777176047,0.2,0.03388819296066838,164601.41915233448,303891.89965387265
84296.2348436598,30,LOW,volatile,4.8015224206907785,21950.254417951957,0.2,0.047762158238752454,64737.09422753059,121123.35279632667
177921.48484529828,60,LOW,stable,2163.999240373847,91.25351545674029,0.02,0.04449078925222119,167501.40197384972,255034.50663049545
119337.92386386482,90,MEDIUM,volatile,3.61448939976457,27745.847308938442,0.2,0.033528325291444214,102301.66936935585,264329.18254457344
105300.80980995864,180,LOW,volatile,2.7072077067335867,26371.971836105105,0.2,0.026720104327688975,109963.28177560586,201609.84310154486
32878.93089822422,180,HIGH,volatile,0.8684480157142728,34089.04776746337,0.2,0.043312827849097194,25852.231184411732,112383.18509673842
54935.3508422643,120,HIGH,volatile,1.3083185692670218,33283.349712159994,0.2,0.050799234590267445,46069.93117001981,201709.36837951298
173566.1885869865,60,MEDIUM,volatile,10.243047265118584,26015.32003117502,0.2,0.0337894980498322,177667.90630734124,459178.03920257726
156211.48508507202,180,LOW,stable,879.3854856640583,81.95360678714019,0.02,0.05470966282679211,157789.078291677,242597.1801206486
90037.24952536717,180,MEDIUM,volatile,3.2504135187771666,29396.744799002983,0.2,0.054744888353382884,78283.73556693125,206423.42482607163
181895.40869938972,60,HIGH,stable,5162.401901219922,92.31335773696699,0.02,0.050483311507709835,135195.1716933719,483062.1485044447
164016.5619142839,30,MEDIUM,stable,799.9196789029438,88.39176766220598,0.02,0.025117481852198087,138278.0140786833,289288.18283237267
23304.78229267193,90,HIGH,stable,957.3543159218049,71.55076518696632,0.02,0.04052925077032901,21104.01190109588,74691.63840712722
121580.16826665831,90,MEDIUM,stable,1302.8968834498326,86.49872468671097,0.02,0.05929671616787491,95924.3452540295,207372.130465606
159969.798141421,120,MEDIUM,volatile,4.304054861385399,41902.69259994847,0.2,0.030384320479437968,122680.27947481448,316019.59100721066
161860.4814589007,30,LOW,volatile,7.3297948691190316,38377.76453561346,0.2,0.021442085729843966,143408.90159438,261578.37063712406
19176.894404115134,90,MEDIUM,volatile,0.781427323679341,34606.46754404453,0.2,0.04073688920743122,14605.283811138863,38000.64409899078
45697.622736541925,60,LOW,volatile,0.541221406452866,36423.808095630535,0.2,0.03065854044972177,45975.79139733406,84616.68224570928
83194.82404497462,90,MEDIUM,volatile,8.673173670266136,16709.84263789022,0.2,0.04961327517401431,60398.13655550333,158486.71481107303
51074.58779379744,30,HIGH,stable,1472.2817594120443,91.2220169958538,0.02,0.057667955841781235,53403.090326258534,192118.1543571696
22678.69119290106,90,LOW,stable,298.1554442291652,91.87899807588066,0.02,0.03724686795509173,20145.029026241707,30459.720499028605
126131.28550253136,30,MEDIUM,volatile,3.9899126178533244,29177.768622150463,0.2,0.051935367466561355,131712.19280323977,346381.7848407565
